ContractID,CustomerID,ProductType,AssetType,ContractAmount,InterestRate,TenureMonths,PaymentFrequency,CreditScore,Region,Channel,ContractStatus,StartDate,LastPaymentDate,InsuranceType,PremiumAmount,ClaimsCount,CreatedAt,IsDefault,HasClaim
CT008670,CUST45666,Loan,Property,3073406,0.129,36,Monthly,677,West,MobileApp,Closed,08-08-2015,02-04-2024,Yes,0,0,09-01-2015,0,0
CT008671,CUST49905,Loan,Property,4571146,0.1451,48,Quarterly,646,North,Online,Active,18-10-2021,10-08-2025,Yes,0,0,11-08-2021,0,0
CT008672,CUST29646,Loan,Equipment,694998,0.2485,24,Monthly,548,South,Online,Active,15-10-2017,14-10-2025,Yes,0,0,11-10-2017,1,0
CT008673,CUST60382,Equipment Insurance,Car,501064,0,12,Quarterly,711,North,Branch,Closed,13-10-2015,20-03-2025,No,0,0,27-10-2015,1,0
CT008674,CUST91138,Vehicle Insurance,Car,1016848,0,12,Annually,749,Central,Online,Closed,02-04-2022,10-08-2023,No,0,0,02-05-2022,0,0
CT008675,CUST86915,Operating Lease,Truck,1182215,0.1227,72,Quarterly,659,North,Online,Active,10-01-2019,23-09-2025,Yes,0,0,21-10-2019,0,0
CT008676,CUST42474,Loan,Bike,94045,0.2416,84,Annually,562,South,Branch,Active,04-10-2019,14-08-2025,No,0,0,05-06-2019,1,0
CT008677,CUST34598,Operating Lease,Car,712820,0.1533,36,Quarterly,632,Central,Branch,Active,20-05-2017,11-09-2025,Yes,0,0,25-05-2017,0,0
CT008678,CUST85888,Operating Lease,Property,3944206,0.02,12,Quarterly,756,Central,Branch,Active,16-06-2019,25-07-2025,Yes,0,0,14-07-2019,0,0
CT008679,CUST17917,Equipment Insurance,Equipment,873658,0,12,Annually,594,West,Online,Active,13-06-2017,10-05-2025,No,0,0,07-12-2017,1,0
CT008680,CUST65761,Vehicle Insurance,Car,818607,0,12,Quarterly,782,North,Branch,Active,10-05-2021,31-08-2025,No,0,0,10-12-2021,0,0
CT008681,CUST60069,Loan,Bike,87152,0.1175,72,Annually,682,North,Branch,Closed,26-09-2019,16-03-2025,No,0,0,10-10-2019,0,0
CT008682,CUST53291,Operating Lease,Bike,93237,0.188,36,Quarterly,604,North,Branch,Active,23-01-2021,26-09-2025,No,0,0,29-01-2021,0,0
CT008683,CUST79807,Vehicle Insurance,Truck,1342452,0,12,Monthly,637,North,Broker,Active,07-09-2022,10-08-2025,No,0,0,18-07-2022,0,0
CT008684,CUST25922,Vehicle Insurance,Other,10000,0,12,Annually,699,Central,Branch,Closed,21-07-2015,02-01-2022,No,0,0,23-07-2015,0,0
CT008685,CUST82143,Loan,Bike,41555,0.2224,48,Annually,584,East,Broker,Active,10-03-2016,28-10-2025,No,0,0,10-03-2016,1,0
CT008686,CUST89331,Operating Lease,Property,4850008,0.0964,60,Monthly,698,West,Branch,Active,17-08-2017,10-08-2025,Yes,0,0,15-09-2017,0,0
CT008687,CUST42367,Operating Lease,Property,5592225,0.0823,84,Monthly,698,Central,Dealer,Active,26-09-2017,08-10-2025,Yes,0,0,10-05-2017,0,0
CT008688,CUST86270,Loan,Equipment,809536,0.1796,48,Quarterly,609,West,Branch,Closed,01-12-2018,13-08-2024,Yes,0,0,17-01-2018,0,0
CT008689,CUST29823,Loan,Property,4978299,0.2565,12,Annually,528,South,Dealer,Closed,05-05-2016,24-05-2023,Yes,0,0,21-05-2016,1,0
CT008690,CUST34167,Equipment Insurance,Car,1093818,0,12,Monthly,716,Central,Online,Active,04-03-2021,09-06-2025,No,0,0,26-04-2021,1,0
CT008691,CUST59875,Loan,Equipment,866253,0.116,72,Monthly,702,North,MobileApp,Closed,03-08-2019,15-12-2021,Yes,0,0,04-03-2019,0,0
CT008692,CUST74547,Loan,Equipment,679559,0.142,84,Annually,655,Central,Online,Closed,02-01-2015,07-02-2020,Yes,0,0,02-12-2015,0,0
CT008693,CUST49273,Loan,Property,4191964,0.147,84,Monthly,653,Central,Online,Active,28-08-2021,24-10-2025,Yes,0,0,28-08-2021,0,0
CT008694,CUST44434,Loan,Car,1117242,0.107,24,Monthly,679,West,Online,Active,05-01-2021,23-10-2025,Yes,0,0,20-05-2021,0,0
CT008695,CUST46388,Loan,Property,3480247,0.2606,84,Annually,547,East,Online,Closed,31-01-2018,06-11-2023,Yes,0,0,02-03-2018,1,0
CT008696,CUST57719,Vehicle Insurance,Property,5338995,0,12,Quarterly,812,East,Branch,Active,12-10-2015,10-01-2025,No,0,0,24-12-2015,1,0
CT008697,CUST24844,Loan,Property,4005653,0.1711,24,Quarterly,628,South,Online,Closed,01-04-2018,26-09-2022,Yes,0,0,23-01-2018,0,0
CT008698,CUST15671,Equipment Insurance,Bike,127216,0,12,Quarterly,588,Central,Branch,Closed,03-09-2022,14-04-2021,No,0,0,04-01-2022,0,0
CT008699,CUST38608,Equipment Insurance,Equipment,947520,0,12,Quarterly,833,West,Online,Closed,21-06-2017,07-04-2023,No,0,0,20-07-2017,0,0
CT008700,CUST43592,Vehicle Insurance,Bike,113337,0,12,Annually,771,East,Broker,Active,03-02-2018,10-04-2025,No,0,0,03-11-2018,1,0
CT008701,CUST56029,Loan,Bike,129493,0.02,72,Annually,823,East,Dealer,Active,31-12-2021,13-11-2025,No,0,0,28-01-2022,0,0
CT008702,CUST31952,Loan,Equipment,1078964,0.1835,84,Quarterly,616,East,Online,Active,20-03-2015,18-11-2025,Yes,0,0,04-02-2015,0,0
CT008703,CUST93603,Operating Lease,Property,5252187,0.1845,36,Annually,593,North,Dealer,Closed,09-08-2016,25-09-2023,Yes,0,0,25-09-2016,0,0
CT008704,CUST21207,Operating Lease,Bike,93724,0.0622,72,Monthly,737,North,Online,Active,08-09-2018,28-09-2025,No,0,0,09-08-2018,0,0
CT008705,CUST15637,Vehicle Insurance,Bike,53305,0,12,Annually,670,Central,Dealer,Active,26-11-2017,27-09-2025,No,0,0,25-12-2017,0,0
CT008706,CUST48276,Loan,Car,616798,0.0841,60,Monthly,701,South,Branch,Active,21-11-2019,29-09-2025,Yes,0,0,12-10-2019,0,0
CT008707,CUST42273,Operating Lease,Equipment,576375,0.03,72,Quarterly,743,East,MobileApp,Defaulted,16-07-2019,03-08-2024,Yes,0,0,20-07-2019,0,0
CT008708,CUST78861,Operating Lease,Truck,1412022,0.1954,36,Quarterly,583,East,MobileApp,Closed,15-10-2022,12-06-2021,Yes,0,0,15-10-2022,0,0
CT008709,CUST95288,Operating Lease,Bike,113532,0.1235,84,Annually,647,South,Branch,Closed,02-06-2015,24-10-2023,No,0,0,24-02-2015,0,0
CT008710,CUST84930,Loan,Bike,56434,0.1881,72,Monthly,614,South,Branch,Active,01-12-2021,31-10-2025,No,0,0,14-01-2021,1,0
CT008711,CUST80093,Loan,Bike,93323,0.142,72,Annually,679,West,Online,Defaulted,02-11-2022,21-05-2023,No,0,0,14-02-2022,0,0
CT008712,CUST49964,Loan,Car,1155192,0.0376,24,Monthly,761,West,Online,Defaulted,14-06-2016,27-03-2025,Yes,0,0,14-07-2016,1,0
CT008713,CUST24996,Operating Lease,Other,144405,0.1757,48,Annually,594,Central,Branch,Active,30-05-2018,11-12-2025,No,0,0,06-03-2018,0,0
CT008714,CUST13120,Vehicle Insurance,Property,5033467,0,12,Annually,745,West,Dealer,Active,20-03-2018,18-10-2025,No,0,0,04-07-2018,0,0
CT008715,CUST66584,Loan,Truck,904627,0.1845,12,Annually,603,South,Online,Active,05-12-2019,08-04-2025,Yes,0,0,14-05-2019,1,0
CT008716,CUST57334,Operating Lease,Equipment,1393079,0.1091,24,Annually,690,Central,Online,Active,13-02-2015,26-07-2025,Yes,0,0,03-04-2015,0,0
CT008717,CUST15479,Vehicle Insurance,Equipment,338702,0,12,Annually,681,South,Dealer,Active,29-04-2019,08-06-2025,No,0,0,23-05-2019,0,0
CT008718,CUST78969,Operating Lease,Car,912332,0.1071,72,Annually,666,Central,Branch,Closed,17-10-2016,13-06-2020,Yes,0,0,11-05-2016,0,0
CT008719,CUST48585,Vehicle Insurance,Car,927730,0,12,Quarterly,591,South,Broker,Closed,28-10-2017,19-06-2023,No,0,0,25-11-2017,1,0
CT008720,CUST42282,Vehicle Insurance,Other,305795,0,12,Monthly,686,South,Online,Closed,04-06-2019,26-02-2021,No,0,0,29-04-2019,0,0
CT008721,CUST68323,Operating Lease,Bike,89314,0.1452,48,Quarterly,621,East,MobileApp,Closed,19-02-2019,01-05-2025,No,0,0,03-11-2019,0,0
CT008722,CUST14537,Vehicle Insurance,Bike,67292,0,12,Annually,597,South,Online,Active,09-07-2019,26-10-2025,No,0,0,10-06-2019,0,0
CT008723,CUST50331,Loan,Property,3821954,0.1568,72,Monthly,663,South,Dealer,Closed,10-09-2019,22-12-2020,Yes,0,0,16-10-2019,0,0
CT008724,CUST92920,Vehicle Insurance,Equipment,812820,0,12,Annually,651,West,Branch,Active,17-10-2017,10-03-2025,No,0,0,11-11-2017,0,0
CT008725,CUST47668,Loan,Property,5553083,0.2366,84,Annually,568,West,Broker,Closed,31-08-2017,15-09-2020,Yes,0,0,09-11-2017,1,0
CT008726,CUST97819,Loan,Bike,72310,0.1577,84,Annually,653,Central,Online,Defaulted,18-04-2016,20-06-2023,No,0,0,27-04-2016,0,0
CT008727,CUST41634,Operating Lease,Other,10000,0.2272,24,Annually,551,East,Online,Closed,04-01-2016,14-01-2021,No,0,0,04-05-2016,0,0
CT008728,CUST35934,Operating Lease,Equipment,515996,0.0589,48,Monthly,717,North,MobileApp,Active,29-03-2020,29-10-2025,Yes,0,0,29-03-2020,0,0
CT008729,CUST73830,Equipment Insurance,Bike,70231,0,12,Quarterly,653,South,Branch,Active,20-05-2016,23-08-2025,No,0,0,06-08-2016,0,0
CT008730,CUST13221,Loan,Car,696407,0.2502,36,Quarterly,564,Central,Branch,Closed,16-07-2019,13-09-2020,Yes,0,0,08-08-2019,0,0
CT008731,CUST11868,Loan,Equipment,1153482,0.02,24,Annually,835,South,Dealer,Closed,27-05-2017,25-04-2023,Yes,0,0,16-06-2017,0,0
CT008732,CUST98991,Loan,Truck,1459872,0.1093,72,Annually,681,North,Online,Closed,15-08-2022,23-05-2024,Yes,0,0,14-09-2022,0,0
CT008733,CUST92418,Loan,Other,86485,0.163,84,Monthly,631,North,Online,Defaulted,25-02-2016,10-08-2024,No,0,0,26-03-2016,0,0
CT008734,CUST83060,Operating Lease,Car,1052162,0.1647,36,Quarterly,617,South,Broker,Closed,30-05-2020,08-08-2020,Yes,0,0,23-06-2020,1,0
CT008735,CUST66801,Operating Lease,Other,22783,0.1473,60,Monthly,647,North,Branch,Active,21-06-2021,23-07-2025,No,0,0,19-07-2021,0,0
CT008736,CUST35296,Vehicle Insurance,Property,4521455,0,12,Monthly,575,East,Branch,Active,26-12-2020,11-05-2025,No,0,0,26-12-2020,1,0
CT008737,CUST50288,Loan,Property,4375099,0.0337,24,Quarterly,753,East,Broker,Active,22-07-2021,14-09-2025,Yes,0,0,26-07-2021,0,0
CT008738,CUST40906,Property Insurance,Car,1088911,0,12,Monthly,763,West,Broker,Active,08-08-2016,08-07-2025,No,0,0,23-08-2016,0,0
CT008739,CUST33975,Loan,Car,481704,0.1586,60,Quarterly,649,North,Branch,Active,03-06-2017,28-08-2025,Yes,0,0,30-03-2017,0,0
CT008740,CUST32422,Operating Lease,Property,3049637,0.0809,12,Monthly,698,North,Online,Closed,04-12-2018,11-10-2022,Yes,0,0,05-07-2018,0,0
CT008741,CUST26826,Loan,Other,351666,0.02,36,Annually,802,Central,MobileApp,Active,03-05-2022,25-07-2025,No,0,0,03-08-2022,0,0
CT008742,CUST58407,Loan,Car,569067,0.18,48,Quarterly,622,East,Branch,Active,22-03-2021,09-01-2025,Yes,0,0,14-04-2021,0,0
CT008743,CUST47650,Vehicle Insurance,Property,5238775,0,12,Monthly,670,Central,Online,Closed,03-04-2017,31-07-2020,No,0,0,18-03-2017,1,0
CT008744,CUST45789,Operating Lease,Other,55059,0.2236,12,Monthly,539,North,Dealer,Active,17-08-2018,27-07-2025,No,0,0,09-03-2018,0,0
CT008745,CUST86476,Vehicle Insurance,Truck,854991,0,12,Annually,521,West,Branch,Active,05-03-2015,24-07-2025,No,288893.67,1,05-11-2015,0,1
CT008746,CUST72751,Loan,Equipment,809891,0.3251,60,Annually,467,Central,Online,Defaulted,24-05-2019,21-03-2025,Yes,0,0,06-07-2019,1,0
CT008747,CUST46260,Vehicle Insurance,Bike,128768,0,12,Quarterly,773,West,Online,Active,12-04-2022,17-10-2025,No,0,0,19-12-2022,0,0
CT008748,CUST49554,Loan,Bike,57045,0.1981,60,Quarterly,613,Central,Broker,Closed,30-10-2017,27-03-2022,No,0,0,31-10-2017,1,0
CT008749,CUST11740,Vehicle Insurance,Truck,1852899,0,12,Monthly,729,East,Online,Active,16-11-2015,20-08-2025,No,0,0,30-11-2015,0,0
CT008750,CUST21059,Loan,Car,462769,0.0317,24,Quarterly,757,South,Dealer,Active,09-02-2021,13-10-2025,Yes,0,0,09-10-2021,0,0
CT008751,CUST94009,Loan,Equipment,1329315,0.106,48,Annually,693,North,Online,Active,24-04-2021,20-09-2025,Yes,0,0,26-04-2021,0,0
CT008752,CUST39456,Vehicle Insurance,Bike,95813,0,12,Monthly,860,North,MobileApp,Active,24-08-2020,10-04-2025,No,0,0,18-09-2020,0,0
CT008753,CUST75234,Equipment Insurance,Bike,87328,0,12,Monthly,644,Central,Dealer,Active,18-10-2017,19-09-2025,No,0,0,22-10-2017,0,0
CT008754,CUST26347,Vehicle Insurance,Other,164179,0,12,Annually,732,East,Online,Active,10-05-2019,17-10-2025,No,0,0,30-10-2019,1,0
CT008755,CUST39191,Operating Lease,Other,174854,0.1067,12,Annually,664,West,Branch,Active,07-04-2016,20-09-2025,No,0,0,26-07-2016,0,0
CT008756,CUST71569,Vehicle Insurance,Truck,1597303,0,12,Monthly,669,North,Dealer,Closed,22-10-2021,24-05-2021,No,0,0,26-10-2021,0,0
CT008757,CUST30652,Operating Lease,Property,4063822,0.2649,48,Monthly,506,Central,Online,Closed,13-10-2017,09-11-2021,Yes,0,0,27-10-2017,0,0
CT008758,CUST70468,Vehicle Insurance,Car,658593,0,12,Quarterly,649,North,Dealer,Active,05-11-2022,31-07-2025,No,0,0,15-05-2022,0,0
CT008759,CUST73147,Operating Lease,Car,1126199,0.1171,12,Quarterly,660,West,Online,Active,22-06-2019,31-08-2025,Yes,0,0,07-03-2019,0,0
CT008760,CUST15254,Vehicle Insurance,Car,538429,0,12,Annually,819,Central,Dealer,Active,18-04-2018,28-10-2025,No,0,0,22-04-2018,0,0
CT008761,CUST58729,Operating Lease,Other,173684,0.3038,24,Quarterly,484,North,Broker,Active,22-11-2016,28-09-2025,No,0,0,12-10-2016,0,0
CT008762,CUST88077,Vehicle Insurance,Equipment,697421,0,12,Monthly,717,East,Dealer,Closed,28-05-2016,02-05-2024,No,0,0,06-06-2016,1,0
CT008763,CUST78968,Vehicle Insurance,Car,766570,0,12,Monthly,705,West,Online,Closed,22-05-2018,31-07-2022,No,0,0,06-10-2018,0,0
CT008764,CUST46315,Loan,Other,500387,0.2488,72,Annually,559,West,MobileApp,Defaulted,23-11-2021,10-11-2023,No,0,0,19-12-2021,1,0
CT008765,CUST61457,Vehicle Insurance,Truck,1181402,0,12,Annually,672,North,Branch,Active,13-02-2021,08-02-2025,No,0,0,28-02-2021,0,0
CT008766,CUST53673,Operating Lease,Property,3003000,0.1687,12,Monthly,628,South,Broker,Closed,08-10-2015,09-01-2020,Yes,0,0,19-08-2015,0,0
CT008767,CUST62916,Operating Lease,Bike,120630,0.1495,60,Monthly,645,South,Branch,Active,21-06-2021,19-08-2025,No,0,0,26-06-2021,1,0
CT008768,CUST77549,Vehicle Insurance,Car,1429094,0,12,Quarterly,709,Central,MobileApp,Closed,08-03-2016,21-07-2023,No,0,0,09-01-2016,0,0
CT008769,CUST53494,Equipment Insurance,Property,4011589,0,12,Monthly,615,East,Branch,Active,28-01-2015,10-05-2025,No,0,0,20-02-2015,1,0
CT008770,CUST90192,Loan,Property,6411922,0.0995,36,Annually,709,North,Online,Active,12-04-2019,20-09-2025,Yes,0,0,27-12-2019,0,0
CT008771,CUST13208,Property Insurance,Equipment,832836,0,12,Monthly,610,North,Broker,Closed,13-12-2020,14-03-2021,No,0,0,29-12-2020,0,0
CT008772,CUST19884,Operating Lease,Bike,79765,0.2139,72,Monthly,581,Central,Online,Active,17-05-2015,23-10-2025,No,0,0,06-09-2015,0,0
CT008773,CUST85975,Property Insurance,Truck,1782674,0,12,Annually,683,South,Dealer,Active,04-12-2021,09-09-2025,No,0,0,05-06-2021,0,0
CT008774,CUST82593,Operating Lease,Bike,80968,0.0711,24,Monthly,701,Central,Branch,Active,09-07-2019,15-10-2025,No,0,0,29-09-2019,1,0
CT008775,CUST10741,Loan,Property,4229086,0.2463,24,Monthly,561,North,Online,Closed,01-05-2016,25-07-2022,Yes,0,0,20-01-2016,1,0
CT008776,CUST17188,Vehicle Insurance,Truck,1128589,0,12,Monthly,775,East,Dealer,Active,02-10-2018,08-10-2025,No,0,0,03-03-2018,0,0
CT008777,CUST84458,Loan,Bike,10000,0.2774,36,Annually,521,West,Dealer,Closed,04-02-2017,02-06-2022,No,0,0,15-04-2017,0,0
CT008778,CUST34181,Operating Lease,Equipment,1115705,0.1381,72,Monthly,651,South,Online,Active,01-12-2022,10-06-2025,Yes,0,0,02-04-2022,0,0
CT008779,CUST89144,Vehicle Insurance,Other,309612,0,12,Annually,547,Central,Online,Active,26-12-2015,16-11-2025,No,0,0,01-08-2016,1,0
CT008780,CUST70097,Vehicle Insurance,Equipment,806914,0,12,Annually,687,West,Online,Active,21-04-2021,08-05-2025,No,0,0,28-04-2021,0,0
CT008781,CUST66915,Vehicle Insurance,Property,4771013,0,12,Annually,544,South,Broker,Active,12-11-2018,08-01-2025,No,0,0,16-12-2018,0,0
CT008782,CUST14367,Loan,Equipment,664890,0.3193,84,Quarterly,469,South,Broker,Active,29-08-2020,19-11-2025,Yes,0,0,09-11-2020,1,0
CT008783,CUST67538,Equipment Insurance,Other,196274,0,12,Monthly,686,Central,MobileApp,Closed,19-10-2021,25-12-2020,No,0,0,11-04-2021,0,0
CT008784,CUST10808,Loan,Property,5826398,0.1982,24,Quarterly,619,West,MobileApp,Active,03-03-2015,11-06-2025,Yes,0,0,03-04-2015,0,0
CT008785,CUST17091,Vehicle Insurance,Other,186299,0,12,Quarterly,569,Central,Dealer,Active,24-04-2016,31-07-2025,No,0,0,30-04-2016,1,0
CT008786,CUST81486,Operating Lease,Other,119754,0.02,12,Quarterly,753,South,Branch,Closed,09-03-2019,01-01-2022,No,0,0,10-02-2019,0,0
CT008787,CUST58448,Operating Lease,Other,37885,0.062,84,Annually,709,North,Online,Defaulted,05-06-2022,09-02-2023,No,0,0,29-05-2022,0,0
CT008788,CUST58963,Vehicle Insurance,Truck,1290294,0,12,Annually,649,North,MobileApp,Active,08-03-2022,26-10-2025,No,0,0,09-02-2022,0,0
CT008789,CUST53334,Loan,Other,382833,0.1787,12,Quarterly,617,West,Online,Active,06-07-2018,15-11-2025,No,0,0,30-06-2018,0,0
CT008790,CUST92705,Loan,Bike,120448,0.2134,48,Monthly,584,North,Online,Active,10-10-2022,15-10-2025,No,0,0,24-10-2022,0,0
CT008791,CUST13812,Operating Lease,Bike,56992,0.02,12,Monthly,790,North,Online,Closed,17-08-2017,04-04-2024,No,0,0,26-08-2017,0,0
CT008792,CUST92089,Equipment Insurance,Other,335998,0,12,Monthly,654,Central,Dealer,Closed,29-04-2018,15-05-2023,No,0,0,05-06-2018,0,0
CT008793,CUST76306,Loan,Other,99492,0.02,48,Monthly,798,East,Branch,Closed,12-04-2019,11-08-2020,No,0,0,15-12-2019,0,0
CT008794,CUST90110,Loan,Property,4174727,0.02,48,Annually,858,East,Dealer,Active,20-05-2018,26-09-2025,Yes,0,0,29-05-2018,1,0
CT008795,CUST20339,Loan,Equipment,978946,0.1882,84,Monthly,601,North,Online,Closed,03-08-2018,01-12-2024,Yes,0,0,04-07-2018,0,0
CT008796,CUST92780,Loan,Other,251910,0.1354,84,Quarterly,648,East,Dealer,Closed,05-05-2016,28-05-2022,No,0,0,20-05-2016,0,0
CT008797,CUST93749,Loan,Property,4716321,0.1661,12,Annually,639,North,Branch,Active,09-04-2022,26-08-2025,Yes,0,0,10-01-2022,0,0
CT008798,CUST99754,Loan,Other,467619,0.1387,84,Monthly,675,North,MobileApp,Closed,07-06-2020,17-01-2025,No,0,0,07-10-2020,0,0
CT008799,CUST15031,Vehicle Insurance,Other,254795,0,12,Monthly,545,North,Online,Active,22-01-2021,31-10-2025,No,0,0,02-06-2021,0,0
CT008800,CUST42737,Operating Lease,Bike,62910,0.1957,72,Monthly,579,North,Broker,Closed,09-02-2017,16-07-2020,No,0,0,27-09-2017,0,0
CT008801,CUST95454,Loan,Other,214727,0.2162,72,Monthly,588,West,Branch,Closed,25-01-2021,23-12-2023,No,0,0,02-11-2021,0,0
CT008802,CUST51059,Operating Lease,Truck,1472312,0.1488,60,Monthly,626,West,Online,Active,09-09-2019,10-06-2025,Yes,0,0,09-12-2019,0,0
CT008803,CUST34275,Loan,Other,380409,0.1449,12,Annually,649,West,Branch,Closed,29-05-2018,06-02-2024,No,0,0,26-06-2018,0,0
CT008804,CUST41519,Operating Lease,Property,5474590,0.0792,84,Annually,695,East,Online,Closed,26-12-2018,15-03-2025,Yes,0,0,22-01-2019,0,0
CT008805,CUST76117,Property Insurance,Equipment,680585,0,12,Annually,584,West,Broker,Active,07-02-2019,10-08-2025,No,0,0,17-07-2019,0,0
CT008806,CUST80818,Operating Lease,Car,704276,0.0685,24,Monthly,724,North,Branch,Active,13-11-2019,28-08-2025,Yes,0,0,13-11-2019,0,0
CT008807,CUST73221,Vehicle Insurance,Property,4516531,0,12,Quarterly,576,North,Dealer,Active,19-07-2018,08-01-2025,No,0,0,08-09-2018,1,0
CT008808,CUST19171,Equipment Insurance,Car,758809,0,12,Monthly,693,Central,Online,Active,17-02-2020,11-04-2025,No,33632.01,1,03-08-2020,0,1
CT008809,CUST17846,Equipment Insurance,Other,405289,0,12,Monthly,776,North,Branch,Closed,09-01-2016,18-01-2025,No,0,0,09-12-2016,1,0
CT008810,CUST12584,Operating Lease,Other,110253,0.1278,60,Annually,651,Central,Dealer,Active,23-05-2019,17-10-2025,No,0,0,20-06-2019,0,0
CT008811,CUST68796,Loan,Equipment,486161,0.0705,24,Annually,744,South,Online,Active,05-06-2017,08-06-2025,Yes,0,0,05-09-2017,0,0
CT008812,CUST57411,Vehicle Insurance,Equipment,1000724,0,12,Monthly,802,North,Branch,Closed,20-06-2019,17-01-2021,No,0,0,16-07-2019,1,0
CT008813,CUST86548,Vehicle Insurance,Car,1092589,0,12,Annually,702,West,Branch,Closed,02-04-2022,08-03-2023,No,0,1,20-02-2022,0,1
CT008814,CUST62577,Equipment Insurance,Bike,63234,0,12,Quarterly,643,South,Dealer,Closed,12-07-2022,08-02-2022,No,0,0,12-11-2022,0,0
CT008815,CUST16825,Loan,Property,4994536,0.1702,60,Quarterly,641,South,Online,Closed,21-02-2019,06-08-2020,Yes,0,0,03-02-2019,0,0
CT008816,CUST29366,Operating Lease,Bike,90960,0.2454,24,Monthly,538,North,Dealer,Active,22-05-2020,28-07-2025,No,0,0,30-05-2020,1,0
CT008817,CUST90704,Operating Lease,Truck,1007394,0.135,84,Monthly,628,North,Branch,Active,17-06-2017,26-10-2025,Yes,0,0,23-06-2017,0,0
CT008818,CUST45328,Vehicle Insurance,Car,934223,0,12,Monthly,510,North,Online,Active,22-09-2015,10-04-2025,No,0,0,25-09-2015,1,0
CT008819,CUST56583,Operating Lease,Other,33548,0.0981,60,Monthly,679,East,Broker,Active,30-03-2015,10-01-2025,No,0,0,29-04-2015,0,0
CT008820,CUST67054,Equipment Insurance,Other,175190,0,12,Monthly,666,West,Branch,Closed,23-05-2022,22-12-2023,No,0,0,06-10-2022,1,0
CT008821,CUST32448,Vehicle Insurance,Property,5262746,0,12,Monthly,591,North,Branch,Active,13-11-2017,08-07-2025,No,0,0,13-11-2017,0,0
CT008822,CUST12236,Equipment Insurance,Bike,125111,0,12,Annually,756,Central,Online,Closed,21-02-2022,08-06-2021,No,0,0,27-02-2022,1,0
CT008823,CUST95478,Vehicle Insurance,Bike,114312,0,12,Quarterly,685,West,Broker,Active,15-11-2017,19-10-2025,No,0,0,20-11-2017,0,0
CT008824,CUST27481,Loan,Bike,91779,0.1087,24,Monthly,697,North,Branch,Active,11-04-2022,29-10-2025,No,0,0,24-11-2022,0,0
CT008825,CUST12715,Equipment Insurance,Car,1133271,0,12,Monthly,632,North,Broker,Active,01-08-2022,17-10-2025,No,0,0,02-01-2022,0,0
CT008826,CUST40373,Loan,Truck,1248187,0.3184,48,Monthly,492,South,Dealer,Defaulted,10-09-2015,25-10-2023,Yes,0,0,10-11-2015,0,0
CT008827,CUST10010,Vehicle Insurance,Equipment,406453,0,12,Monthly,617,Central,Dealer,Active,27-11-2022,19-08-2025,No,0,0,20-12-2022,0,0
CT008828,CUST92305,Equipment Insurance,Property,4643306,0,12,Annually,546,North,MobileApp,Active,18-08-2015,18-08-2025,No,0,0,17-09-2015,1,0
CT008829,CUST32130,Property Insurance,Truck,2129390,0,12,Annually,694,North,Branch,Active,21-11-2019,11-05-2025,No,0,0,13-12-2019,0,0
CT008830,CUST25233,Equipment Insurance,Other,376748,0,12,Quarterly,633,West,Online,Active,27-11-2016,09-11-2025,No,0,0,13-12-2016,0,0
CT008831,CUST69634,Operating Lease,Car,784636,0.0995,24,Monthly,678,South,Broker,Active,03-12-2021,26-09-2025,Yes,0,0,14-03-2021,0,0
CT008832,CUST50197,Operating Lease,Car,816585,0.2063,12,Quarterly,573,West,Broker,Active,01-01-2022,10-08-2025,Yes,0,0,17-01-2022,1,0
CT008833,CUST87185,Vehicle Insurance,Bike,76863,0,12,Quarterly,737,East,Broker,Active,16-08-2018,15-08-2025,No,0,0,09-06-2018,0,0
CT008834,CUST77720,Vehicle Insurance,Other,189919,0,12,Quarterly,504,West,Branch,Closed,06-07-2021,26-02-2023,No,0,0,21-06-2021,0,0
